company_id,first_purchase,last_purchase,frequency,monetary,recency,customer_age_days,n_products,Возврат,Новая,Продление,Расширение
comp_b79574c98d51,2021-12-30,2022-12-30,4,75000,287,652,5,0,1,3,2
comp_b7bf839f45d9,2020-09-30,2022-10-10,3,33000,368,1108,1,0,1,1,1
comp_b7c029b5fb89,2018-12-05,2023-05-26,5,51000,140,1773,2,1,1,1,2
comp_b8110b78ed60,2022-09-30,2022-09-30,1,30000,378,378,2,0,2,0,0
comp_b815c544d13c,2020-04-07,2023-04-01,18,196000,195,1284,2,1,1,7,10
comp_b83a26ab427b,2015-06-07,2019-01-11,2,36000,1736,3050,3,2,0,0,0
comp_b844b57854aa,2017-10-02,2017-10-02,1,14000,2202,2202,1,,,,
comp_b854aa3bbd0d,2020-05-27,2021-11-27,17,187000,685,1234,1,0,3,14,0
comp_b86cb9bc52ca,2020-05-11,2023-07-14,11,208000,91,1250,4,0,1,10,2
comp_b87cfccf782c,2020-12-19,2020-12-19,1,10000,1028,1028,1,0,1,0,0
comp_b884a3268c3b,2021-10-10,2023-09-02,8,136000,41,733,2,0,2,4,7
comp_b8adaa88e214,2021-06-06,2021-06-06,1,10000,859,859,1,0,1,0,0
comp_b8b3df53139a,2016-10-26,2023-03-20,4,133000,207,2543,6,3,4,2,0
comp_b8b6e92e8974,2019-10-25,2021-01-17,7,79000,999,1449,1,1,1,5,0
comp_b8bbfe610b3f,2018-03-01,2023-03-18,6,199000,209,2052,3,0,0,8,0
comp_b91e74b4f9e0,2018-07-27,2022-10-11,5,60000,367,1904,1,0,1,4,0
comp_b92f3f3347d9,2018-09-01,2018-09-01,1,27000,1868,1868,2,0,2,0,0
comp_b93ba5a5a15e,2020-06-24,2021-06-28,4,50000,837,1206,1,0,1,3,0
comp_b958267fbb70,2019-07-26,2020-04-11,2,43000,1280,1540,2,2,2,0,0
comp_b963abdd4527,2020-05-24,2020-05-24,1,11000,1237,1237,1,0,1,0,0
comp_b9779c39beb2,2014-11-11,2015-10-18,4,66000,2917,3258,2,0,2,0,0
comp_b9c56e30631e,2022-10-25,2022-10-25,1,51000,353,353,2,0,3,0,0
comp_b9e98cae39cc,2015-04-05,2023-05-14,25,356000,152,3113,4,4,0,15,0
comp_b9eb1d9fd5ae,2022-07-18,2022-07-18,2,116000,452,452,2,0,0,5,0
comp_b9f23ef657eb,2018-03-17,2022-12-05,19,417000,312,2036,2,2,1,25,10
comp_ba1e71069f6a,2021-06-15,2023-07-07,3,33000,98,850,1,0,1,1,1
comp_ba2aed430ae1,2022-05-20,2022-05-20,1,10000,511,511,1,0,1,0,0
comp_ba39b29501d6,2016-03-26,2018-04-09,5,80000,2013,2757,2,0,0,2,0
comp_ba4b88602942,2018-03-23,2023-07-14,9,217000,91,2030,3,0,1,15,1
comp_ba571c9946b4,2019-10-27,2019-10-27,1,11000,1447,1447,1,0,1,0,0
comp_ba5bcc993dd6,2022-09-30,2022-09-30,1,32000,378,378,2,0,3,0,0
comp_ba86d6c5a83a,2020-12-05,2020-12-05,1,10000,1042,1042,1,0,1,0,0
comp_bab3f9b88ea5,2021-06-27,2022-01-10,2,22000,641,838,1,1,1,0,0
comp_bacf378a670d,2022-06-28,2022-06-28,1,20000,472,472,1,0,2,0,0
comp_bae40222eb3b,2021-09-11,2021-10-24,2,20000,719,762,1,0,1,1,0
comp_baf6e44c636f,2018-08-03,2023-01-20,12,260000,266,1897,6,4,2,12,0
comp_bb163721cddd,2015-10-02,2017-11-02,3,36000,2171,2933,1,0,1,0,0
comp_bb173fcae8fa,2021-02-14,2021-02-14,1,10000,971,971,1,0,1,0,0
comp_bb72ae7e9d94,2015-01-26,2015-01-26,1,10000,3182,3182,1,,,,
comp_bb88ea8dba26,2016-02-02,2019-11-01,3,36000,1442,2810,1,1,1,0,0
comp_bb93874b8bed,2014-11-29,2023-06-27,5,104000,108,3240,2,0,3,2,0
comp_bbab9d5aa9f7,2021-08-31,2022-08-31,2,82000,408,773,2,0,2,3,0
comp_bbbc8154b300,2020-11-17,2020-11-17,1,12000,1060,1060,1,0,1,0,0
comp_bbc4873ae57e,2021-10-27,2022-10-27,3,39000,351,716,1,0,1,2,0
comp_bbc553181261,2018-09-18,2023-01-28,22,423000,258,1851,2,2,1,31,4
comp_bbda24a43d2b,2018-03-24,2021-07-07,7,132000,828,2029,2,7,1,5,0
comp_bbea9987467d,2022-08-19,2022-08-19,1,22000,420,420,1,0,1,0,0
comp_bbf8ef54e199,2015-03-13,2016-04-03,13,152000,2749,3136,2,0,1,0,0
comp_bc11cc32b5a2,2020-05-19,2020-05-19,1,11000,1242,1242,1,0,1,0,0
comp_bc3858feb75f,2022-03-21,2023-03-21,2,153000,206,571,2,0,4,6,0
comp_bcbe7d444b2b,2018-12-20,2019-04-16,2,37000,1641,1758,2,0,2,1,0
comp_bcca300e9cbd,2016-07-03,2018-04-21,5,57000,2001,2658,2,0,1,1,0
comp_bcfbe8b2ebea,2020-09-26,2020-09-26,1,16000,1112,1112,1,0,1,0,0
comp_bd055ce22ad9,2020-10-25,2022-11-29,6,117000,318,1083,6,0,6,3,0
comp_bd06f399f314,2021-02-27,2022-02-28,2,35000,592,958,1,0,1,1,0
comp_bd2e0a25691e,2020-10-05,2023-10-05,4,64000,8,1103,1,0,1,3,0
comp_bd3058ba6dbf,2020-06-20,2022-07-01,3,33000,469,1210,1,0,1,2,0
comp_bd3b8ee42d2c,2020-04-11,2023-04-11,4,132000,185,1280,3,0,1,7,3
comp_bd3ebd0de6a6,2016-04-10,2022-12-10,13,293000,307,2742,3,0,2,13,3
comp_bd538eebc799,2019-06-04,2022-02-07,4,44000,613,1592,1,1,1,2,0
comp_bd57b148b8d2,2020-10-14,2020-10-14,1,10000,1094,1094,1,0,1,0,0
comp_bd6386e0edef,2020-02-01,2021-08-01,4,80000,803,1350,3,4,0,1,1
comp_bdab443db645,2022-11-05,2022-11-05,1,40000,342,342,2,0,3,0,0
comp_bdb04477a153,2020-10-18,2021-10-20,3,74000,723,1090,2,0,3,4,0
comp_bdb5404695b9,2014-10-30,2018-03-17,4,77000,2036,3270,1,0,4,0,0
comp_be26ccc990ec,2019-11-01,2019-12-30,1,22000,1383,1442,2,0,2,0,0
comp_be55d298e00b,2020-04-29,2020-10-04,4,41000,1104,1262,1,1,1,2,0
comp_be57d1539014,2015-07-01,2023-08-24,6,282000,50,3026,3,3,1,10,0
comp_be7279d1380c,2019-12-30,2022-01-30,4,98000,621,1383,2,0,1,4,0
comp_be7699b5a759,2015-05-11,2015-06-07,2,22000,3050,3077,2,0,1,0,0
comp_bef7b832e7ae,2023-02-13,2023-08-25,3,39000,49,242,1,0,1,2,0
comp_bf4809d05315,2015-09-13,2023-09-22,4,54000,21,2952,2,0,3,2,0
comp_bf7c40402f9a,2022-03-25,2023-03-25,2,35000,202,567,1,0,1,1,0
comp_bface3951e9f,2020-10-04,2020-10-04,1,11000,1104,1104,1,0,1,0,0
comp_bfc2e3d26f2f,2020-09-21,2021-11-14,11,111000,698,1117,1,0,1,9,1
comp_bfd43cd1840f,2016-03-01,2023-01-13,19,386000,273,2782,4,0,1,23,1
comp_c04cfeeb824c,2020-10-31,2023-06-02,22,220000,133,1077,1,2,2,7,11
comp_c050eeb339fc,2022-05-28,2023-07-28,2,427000,77,503,2,0,5,0,5
comp_c062ba9c20a5,2021-02-02,2021-09-18,2,21000,755,983,1,1,1,0,0
comp_c0a3c2da5573,2021-03-20,2023-04-15,4,148000,181,937,2,0,3,7,0
comp_c0b4bab99e4f,2023-05-13,2023-05-13,1,10000,153,153,1,0,1,0,0
comp_c10168d4f1e3,2020-04-26,2023-04-18,9,121000,178,1265,3,1,1,4,5
comp_c10302b61202,2017-12-19,2022-11-14,2,42000,333,2124,3,0,2,0,0
comp_c12af7b93c9f,2018-10-19,2023-06-27,8,311000,108,1820,2,0,1,17,0
comp_c13262994971,2020-07-26,2021-02-06,3,30000,979,1174,1,0,1,2,0
comp_c17129ca764f,2019-08-05,2019-08-05,1,12000,1530,1530,1,0,1,0,0
comp_c1b49626748b,2015-04-14,2021-07-03,5,194000,832,3104,4,4,1,6,0
comp_c1bd5ec257ac,2020-03-21,2023-03-21,4,280000,206,1301,1,0,1,3,0
comp_c205149024e4,2018-05-15,2018-05-15,1,13000,1977,1977,1,0,1,0,0
comp_c21031e79de8,2015-01-11,2022-12-21,8,342000,296,3197,5,2,0,11,0
comp_c2993dad9c9a,2016-02-20,2023-04-27,10,145000,169,2792,2,0,1,5,0
comp_c2c2d33b98be,2018-09-23,2023-02-01,6,658000,254,1846,4,0,2,18,0
comp_c2c9438248d3,2019-06-01,2023-08-30,14,513000,44,1595,2,0,0,33,5
comp_c2fd33632fe7,2020-11-30,2022-04-15,5,50000,546,1047,1,1,1,0,3
comp_c3155a7993ac,2018-06-08,2023-09-25,14,368000,18,1953,4,0,2,17,4
comp_c34acc4e6721,2015-11-10,2015-11-10,1,10000,2894,2894,1,,,,
comp_c35d9faa06d4,2020-09-15,2021-07-03,4,40000,832,1123,1,1,1,2,0
comp_c38c9cf63d37,2019-09-21,2019-11-27,2,55000,1416,1483,2,0,4,1,0
comp_c3ae6dd7fe7a,2014-10-01,2022-12-05,13,175000,312,3299,1,0,1,5,0
comp_c3c1a7b93ec3,2021-07-10,2021-07-10,1,11000,825,825,1,0,1,0,0
comp_c3d1dc19893d,2023-05-19,2023-05-19,1,10000,147,147,1,0,1,0,0
comp_c3eea2ae812c,2022-03-06,2023-10-01,7,81000,12,586,2,1,1,0,6
comp_c424427dbb3b,2021-02-13,2023-02-13,6,84000,242,972,4,0,2,5,1
comp_c4566cea22ec,2020-06-30,2020-06-30,1,11000,1200,1200,1,0,1,0,0
comp_c45aaf47f7dc,2022-11-12,2023-09-16,2,22000,27,335,1,0,2,0,0
comp_c47d656e404a,2021-10-01,2021-10-01,1,10000,742,742,1,0,1,0,0
comp_c4851dd44ca8,2022-05-31,2023-06-23,3,134000,112,500,2,0,1,2,1
comp_c4975b3d5d24,2014-12-05,2015-06-22,3,30000,3035,3234,1,0,1,0,0
comp_c4b6df696146,2015-04-01,2022-10-11,35,2932000,367,3117,11,0,0,73,19
comp_c4bb7e993498,2021-01-09,2021-01-09,1,10000,1007,1007,1,0,1,0,0
comp_c4d175f76d87,2022-11-08,2022-11-08,1,30000,339,339,2,0,2,0,0
comp_c4e453ca64fe,2023-05-27,2023-10-03,5,50000,10,139,1,0,1,1,3
comp_c55289c2c15e,2017-02-27,2017-02-27,1,11000,2419,2419,1,0,1,0,0
comp_c554b87670df,2015-08-12,2021-11-15,20,277000,697,2984,4,6,2,8,0
comp_c58657b3d11b,2021-05-26,2021-05-26,1,11000,870,870,1,0,1,0,0
comp_c59aecd0cb48,2022-11-11,2023-04-14,3,32000,182,336,2,0,2,0,1
comp_c5b85fb05070,2016-08-29,2016-08-29,1,10000,2601,2601,1,0,1,0,0
comp_c5bf70aadc64,2014-09-10,2023-07-22,18,230000,83,3320,1,6,0,7,0
comp_c5c754b5dac7,2018-07-30,2018-07-30,1,18000,1901,1901,1,0,1,0,0
comp_c5d550eacb52,2020-09-30,2023-01-24,4,282000,262,1108,3,0,1,2,1
comp_c629b4b1ed56,2018-04-13,2020-07-20,6,305000,1180,2009,3,0,1,10,0
comp_c64c84ae63f6,2015-12-08,2015-12-08,1,13000,2866,2866,1,,,,
comp_c64f8bd7da7b,2017-04-03,2020-09-24,3,37000,1114,2384,3,1,0,1,0
comp_c67c5f7e8062,2022-05-06,2022-05-06,1,30000,525,525,3,0,3,0,0
comp_c6ace0248c73,2018-03-25,2023-04-30,9,895000,166,2028,4,0,1,29,0
comp_c6d3fb841f60,2015-09-04,2023-09-03,22,910000,40,2961,7,0,5,28,4
comp_c7409871b46d,2017-06-11,2017-11-22,7,76000,2151,2315,1,0,1,0,0
comp_c75d2e0a86c1,2021-07-03,2022-08-20,2,51000,419,832,4,0,1,3,0
comp_c7b92505e46d,2021-01-30,2021-01-30,1,10000,986,986,1,0,1,0,0
comp_c7bed6d1ac50,2014-08-10,2017-08-05,5,70000,2260,3351,2,,,,
comp_c7e233ca6d86,2021-07-12,2022-07-15,2,22000,455,823,1,0,1,0,1
comp_c7fbe2c5a21b,2020-10-17,2020-10-17,1,13000,1091,1091,1,0,1,0,0
comp_c820315950aa,2016-03-01,2021-12-31,16,348000,651,2782,2,0,1,25,0
comp_c826660208f2,2020-04-01,2022-04-09,6,162000,552,1290,3,0,3,6,2
comp_c82f13d62409,2017-04-17,2018-01-20,2,22000,2092,2370,1,0,1,0,0
comp_c857aac5411f,2020-04-01,2020-04-01,1,33000,1290,1290,1,0,3,0,0
comp_c8746ffb0007,2017-11-18,2018-11-18,4,67000,1790,2155,2,0,0,1,0
comp_c899fa5591b2,2015-10-12,2022-08-19,28,393000,420,2923,4,0,1,21,1
comp_c89bf6e582fe,2020-11-25,2022-03-06,2,21000,586,1052,1,0,1,0,1
comp_c89e0cfd45fb,2020-12-28,2021-03-06,3,33000,951,1019,1,0,2,1,0
comp_c8d22088ade3,2022-04-30,2023-04-30,2,45000,166,531,2,0,2,2,0
comp_c8da608e4ffb,2020-10-28,2020-10-28,1,16000,1080,1080,1,0,1,0,0
comp_c91436b79052,2015-10-16,2022-11-14,4,88000,333,2919,5,0,5,0,0
comp_c91bac253d95,2020-07-14,2022-06-01,3,124000,499,1186,3,0,2,5,0
comp_c91c676b0a34,2020-03-21,2023-03-27,4,245000,200,1301,3,0,6,5,0
comp_c957087fc4b0,2021-09-01,2021-09-01,1,10000,772,772,1,0,1,0,0
comp_c98208e49ee0,2018-03-18,2018-03-18,2,21000,2035,2035,2,0,1,1,0
comp_c9a767b8a785,2015-08-30,2015-09-25,2,25000,2940,2966,2,,,,
comp_c9a7b98c0532,2021-01-16,2022-08-26,7,90000,413,1000,4,2,1,6,0
comp_c9ee5c3b34d4,2019-09-13,2019-09-13,1,15000,1491,1491,1,0,1,0,0
comp_ca4c7ce39465,2021-07-26,2022-07-26,4,105000,444,809,2,0,2,4,0
comp_ca55a19a8a49,2022-07-22,2022-07-22,1,10000,448,448,1,0,1,0,0
comp_ca8821847ff0,2014-11-22,2020-08-31,2,33000,1138,3247,1,0,2,0,0
comp_cad34cc467e5,2017-03-06,2022-10-01,5,86000,377,2412,2,1,1,2,0
comp_cb40ea6316d5,2017-11-26,2019-12-18,5,134000,1395,2147,3,3,0,3,0
comp_cb42451b3023,2021-01-19,2022-02-26,2,21000,594,997,1,0,1,0,1
comp_cb42b143b153,2021-01-26,2021-01-26,1,10000,990,990,1,0,1,0,0
comp_cb63a474d456,2021-09-01,2023-09-25,3,33000,18,772,1,0,2,1,0
comp_cb63b3c10b17,2020-10-04,2020-10-04,1,18000,1104,1104,1,0,1,0,0
comp_cb690a093274,2020-01-10,2020-01-24,2,43000,1358,1372,3,0,3,1,0
comp_cb913358a404,2018-03-18,2022-08-01,34,796000,438,2035,5,0,2,52,2
comp_cb94d4a00351,2018-02-25,2018-02-25,1,11000,2056,2056,1,0,1,0,0
comp_cb9730205aa6,2020-10-30,2020-10-30,1,10000,1078,1078,1,0,1,0,0
comp_cbd152846884,2020-11-16,2022-12-19,5,99000,298,1061,2,1,1,6,0
comp_cc2163a5d8e5,2019-03-01,2020-03-01,2,46000,1321,1687,2,0,2,2,0
comp_cc27f4b3025c,2023-04-15,2023-06-25,2,21000,110,181,2,0,1,0,1
comp_cc3167af360b,2022-10-30,2022-10-30,1,30000,348,348,3,0,3,0,0
comp_cc37f959018b,2021-03-14,2021-03-14,1,11000,943,943,1,0,1,0,0
comp_cc4e972a8cbb,2020-12-23,2022-12-23,3,92000,294,1024,2,0,2,2,0
comp_cc70f1f71488,2020-06-30,2022-09-30,3,116000,378,1200,2,0,3,6,0
comp_cc84ff290b9d,2019-12-01,2023-07-27,6,114000,78,1412,3,0,1,7,2
comp_ccf6ecd704d6,2019-07-26,2023-07-25,7,106000,80,1540,3,0,1,5,2
comp_ccffc9724858,2022-08-30,2022-08-30,1,10000,409,409,1,0,1,0,0
comp_cd022702cdb5,2020-08-26,2020-08-26,1,11000,1143,1143,1,0,1,0,0
comp_cd06622fb539,2020-06-24,2021-07-03,2,22000,832,1206,1,0,1,1,0
comp_cd08b8350328,2015-03-10,2018-04-11,13,131000,2011,3139,1,0,1,0,0
comp_cd296e1cc176,2021-07-12,2023-07-21,14,219000,84,823,2,0,3,9,8
comp_cd2f239af8eb,2023-03-31,2023-03-31,1,51000,196,196,2,0,3,0,0
comp_cd57328ab9e1,2018-12-03,2018-12-03,1,10000,1775,1775,1,0,1,0,0
comp_cd66afe24a72,2017-05-06,2021-08-21,11,213000,783,2351,4,1,1,12,0
comp_cd6d4edbbc9f,2023-03-31,2023-03-31,1,48000,196,196,4,0,4,0,0
comp_cdb99e558fc2,2023-02-10,2023-02-10,1,69000,245,245,3,0,3,0,0
comp_cdd4985a0266,2019-08-25,2020-08-25,2,76000,1144,1510,3,0,4,2,0
comp_cddb8706be59,2015-02-28,2015-02-28,1,11000,3149,3149,1,0,1,0,0
comp_cddde34ac951,2016-09-03,2022-11-01,9,154000,346,2596,3,0,1,4,3
comp_ce10f642cbbf,2022-09-30,2023-03-30,2,115000,197,378,3,0,3,3,0
comp_ce2d56a3959d,2020-06-27,2020-06-27,1,11000,1203,1203,1,0,1,0,0
comp_ce43c11d97b1,2014-11-20,2014-11-20,1,20000,3249,3249,2,0,2,0,0
comp_ce7bdf7f80d8,2023-03-31,2023-03-31,1,49000,196,196,2,0,4,0,0
comp_ce848b8f4462,2021-11-01,2022-11-01,2,130000,346,711,1,0,1,1,0
comp_ceb49bb635ab,2016-08-28,2021-03-02,8,120000,955,2602,4,4,1,2,0
comp_cec46afb1667,2021-11-14,2022-04-12,5,55000,549,698,1,0,1,3,1
comp_ced359574593,2015-09-01,2016-10-05,2,30000,2564,2964,1,0,1,0,0
comp_cedbf515e1b7,2018-12-10,2023-01-25,5,133000,261,1768,2,0,2,7,0
comp_cf02a882ec12,2023-02-04,2023-02-04,1,34000,251,251,3,3,0,0,0
comp_cf655734b48c,2019-11-01,2019-11-01,1,11000,1442,1442,1,0,1,0,0
comp_cf66f5a7a225,2021-05-01,2021-05-01,1,157000,895,895,2,0,3,0,0
comp_cf8e3c73de52,2021-05-16,2021-05-16,1,20000,880,880,1,0,1,0,0
comp_d00ae81ed94e,2021-09-05,2023-08-19,2,22000,55,768,1,0,2,0,0
comp_d02c93c95191,2020-05-12,2021-05-12,3,33000,884,1249,1,0,1,2,0
comp_d0397b7a97e0,2019-08-16,2019-08-16,1,64000,1519,1519,3,0,4,0,0
comp_d069c01346d6,2021-01-30,2023-01-30,5,139000,256,986,2,0,2,8,1
comp_d06d50bccbae,2018-03-16,2018-03-16,1,11000,2037,2037,1,0,1,0,0
comp_d07252b85a36,2020-02-01,2023-07-25,3,50000,80,1350,3,1,2,1,0
comp_d07c716a7b02,2016-09-26,2016-09-26,1,13000,2573,2573,1,,,,
comp_d08e55b1eb62,2022-12-28,2022-12-28,1,22000,289,289,1,0,1,0,0
comp_d0c907532484,2014-10-04,2020-11-14,20,266000,1063,3296,8,2,0,3,0
comp_d0fceffb8431,2018-05-05,2022-05-13,27,566000,518,1987,2,3,2,48,0
comp_d104d9cfd8e7,2020-05-30,2020-05-30,1,11000,1231,1231,1,0,1,0,0
comp_d12d50a5ac36,2016-03-01,2023-10-04,31,1327000,9,2782,10,0,2,26,4
comp_d14a06f459d1,2017-10-01,2018-01-13,3,30000,2099,2203,1,,,,
comp_d1522ab93c66,2020-07-29,2022-07-29,4,252000,441,1171,3,0,1,10,0
comp_d1619deda582,2018-04-06,2018-04-06,1,12000,2016,2016,1,0,1,0,0
comp_d17b0279c814,2022-06-28,2023-08-28,2,75000,46,472,2,0,3,3,0
comp_d18f41ed8ca6,2015-03-20,2021-10-24,6,133000,719,3129,3,2,1,3,0
comp_d19520fd48e8,2021-10-13,2021-10-13,1,10000,730,730,1,0,1,0,0
comp_d19cfbd4210d,2016-06-02,2019-06-02,7,103000,1594,2689,4,0,1,4,0
comp_d1a7ae38f913,2021-08-09,2021-08-09,1,10000,795,795,1,0,1,0,0
comp_d1c53fe5c672,2020-06-03,2020-06-03,1,12000,1227,1227,1,0,1,0,0
comp_d1d0e82ae814,2019-06-29,2023-07-16,28,321000,89,1567,2,3,5,14,9
comp_d1dc5a49a3dd,2023-05-22,2023-09-24,4,64000,19,144,2,0,2,3,1
comp_d1e38d6d3388,2016-05-01,2023-05-01,10,222000,165,2721,3,1,3,12,2
comp_d21b16115a31,2020-09-12,2020-09-12,1,97000,1126,1126,2,0,2,0,0
comp_d2481b587c80,2020-06-01,2020-06-01,1,14000,1229,1229,1,0,1,0,0
comp_d28777027684,2018-12-28,2022-12-28,5,317000,289,1750,2,0,1,8,0
comp_d2b0d69f363f,2020-05-20,2023-06-02,4,74000,133,1241,5,0,2,5,0
comp_d2bdbd9487f9,2014-08-26,2014-10-07,2,25000,3293,3335,1,,,,
comp_d2e643bd636f,2016-02-01,2021-02-14,6,104000,971,2811,2,0,1,4,0
comp_d35640c2cb6d,2016-05-15,2016-05-15,1,10000,2707,2707,1,0,1,0,0
comp_d38c48b34eee,2019-03-12,2022-07-16,3,31000,454,1676,1,0,1,0,2
comp_d38dd50431e3,2022-02-14,2023-09-29,4,44000,14,606,1,2,1,0,1
comp_d3906099e5fa,2021-09-12,2022-01-17,2,20000,634,761,1,1,0,0,0
comp_d39c4bf5b3e1,2022-08-28,2023-09-29,2,119000,14,411,2,0,4,5,0
comp_d3a1da6881aa,2020-06-06,2020-06-06,1,10000,1224,1224,1,0,1,0,0
comp_d3ba087334e0,2022-10-09,2022-10-30,2,41000,348,369,4,0,4,0,0
comp_d41c00924504,2018-07-27,2023-08-01,21,303000,73,1904,2,3,1,21,1
comp_d42ab098c26b,2022-10-31,2023-09-17,2,43000,26,347,4,0,4,0,0
comp_d44713012369,2021-09-01,2022-09-16,2,32000,392,772,2,0,3,0,0
comp_d467e813c751,2018-03-23,2018-03-23,1,15000,2030,2030,1,0,1,0,0
comp_d498b5925f72,2019-02-12,2023-02-15,5,317000,240,1704,2,0,1,8,0
comp_d4aeeac8d1c8,2022-12-27,2022-12-27,1,78000,290,290,2,0,2,0,0
comp_d4b6d846f4c6,2020-11-25,2022-11-25,3,32000,322,1052,1,0,1,0,2
comp_d4ed3f497b79,2018-04-07,2023-06-29,10,175000,106,2015,2,0,1,14,0
comp_d4ed7b41f6de,2023-01-31,2023-01-31,1,31000,255,255,1,0,1,0,0
comp_d4fa4a03e99b,2022-08-29,2023-02-28,4,69000,227,410,2,0,1,4,1
comp_d51e9a2a841b,2020-05-11,2023-05-31,6,133000,135,1250,2,0,1,7,2
comp_d56b3c4a2e18,2022-06-13,2022-06-13,1,30000,487,487,3,0,3,0,0
comp_d591915a8261,2015-04-26,2020-10-06,7,128000,1102,3092,2,2,1,4,0
comp_d5a081a054ea,2021-01-30,2021-01-30,1,10000,986,986,1,0,1,0,0
comp_d5a97e6a9a87,2017-02-04,2023-06-30,8,118000,105,2442,8,1,0,7,1
comp_d5c07fac10a1,2018-04-12,2022-04-01,10,229000,560,2010,2,6,0,14,0
comp_d5ce2feb8942,2022-03-31,2023-09-04,4,264000,39,561,3,0,3,3,2
comp_d5f04643227b,2019-03-05,2023-06-30,9,442000,105,1683,4,0,1,13,4
comp_d657c3a5c5b7,2014-09-01,2018-04-20,8,135000,2002,3329,3,0,1,0,0
comp_d67c20f3c752,2018-04-01,2023-04-21,8,81000,175,2021,1,1,1,1,5
comp_d6d40affed7a,2021-08-28,2022-04-30,3,110000,531,776,2,0,2,1,2
comp_d6d446d9adb9,2023-03-31,2023-03-31,1,34000,196,196,3,0,3,0,0
comp_d6e0072bbdfa,2022-04-10,2022-04-10,1,10000,551,551,1,0,1,0,0
comp_d6f0ec36744d,2017-06-05,2019-10-28,13,174000,1446,2321,2,2,2,2,0
comp_d6f5ac4c1897,2020-11-30,2020-11-30,1,15000,1047,1047,1,0,1,0,0
comp_d6f80fbc107e,2018-06-11,2022-12-11,7,117000,306,1950,2,0,1,6,2
comp_d7001f286f50,2021-10-02,2021-10-02,1,20000,741,741,1,0,1,0,0
comp_d7011e7426b5,2020-09-15,2020-09-15,1,11000,1123,1123,1,0,1,0,0
comp_d7046a3b6558,2017-12-17,2020-11-18,4,40000,1059,2126,1,3,1,0,0
comp_d70fd646756d,2022-06-28,2023-07-28,3,191000,77,472,5,0,6,8,0
comp_d7233af71b2e,2018-01-17,2023-01-17,7,161000,269,2095,2,0,1,8,0
comp_d73b6bfc8f5c,2016-03-26,2020-07-21,8,192000,1179,2757,3,0,1,6,0
comp_d75a0c773b89,2022-02-01,2022-02-01,1,51000,619,619,2,0,2,0,0
comp_d7697b91c83f,2022-11-15,2022-11-15,1,30000,332,332,3,0,3,0,0
comp_d794d86500c9,2022-05-20,2022-05-20,1,45000,511,511,2,0,2,0,0
comp_d7a42acee5e2,2021-04-10,2023-04-10,3,105000,186,916,2,0,2,4,0
comp_d7a68cd4e47a,2021-03-01,2021-03-01,1,10000,956,956,1,0,1,0,0
comp_d7dca4c8c7ad,2023-01-01,2023-01-01,1,54000,285,285,3,0,3,0,0
comp_d860dc444d78,2020-04-19,2023-08-15,7,277000,59,1272,5,0,1,9,1
comp_d88d67c04abc,2015-05-05,2015-05-05,1,15000,3083,3083,1,0,1,0,0
comp_d89b1a390cbc,2019-12-03,2020-08-15,3,128000,1154,1410,3,8,4,0,0
comp_d8b723a0acb2,2020-12-07,2020-12-07,1,10000,1040,1040,1,0,1,0,0
comp_d8bc845a49d8,2022-09-20,2023-09-20,2,43000,23,388,3,0,2,1,0
comp_d8bd93395dd4,2021-08-16,2021-11-28,2,50000,684,788,2,4,0,0,0
comp_d8da9fd218f9,2018-10-30,2022-12-15,5,332000,302,1809,4,2,2,2,0
comp_d8df6163aa94,2022-01-18,2023-02-03,2,40000,252,633,4,0,1,3,0
comp_d90fc18a7049,2018-10-19,2023-06-30,6,135000,105,1820,2,0,1,9,0
comp_d931800c9d67,2023-05-06,2023-05-06,1,11000,160,160,1,0,1,0,0
comp_d95465c627d9,2020-08-30,2020-08-30,1,10000,1139,1139,1,0,1,0,0
comp_d95b802fa25c,2020-05-17,2022-11-14,5,130000,333,1244,4,0,5,6,0
comp_d96bc756ac15,2021-05-22,2021-05-22,1,11000,874,874,1,0,1,0,0
comp_d973dbfbf98f,2022-11-12,2022-11-12,1,30000,335,335,3,0,3,0,0
comp_d97aaa2d4f44,2014-08-24,2023-08-02,57,849000,72,3337,4,1,3,46,15
comp_d99bc638be74,2015-03-12,2018-05-21,11,132000,1971,3137,3,2,1,5,0
comp_d99d472276ca,2014-09-22,2021-02-27,4,50000,958,3308,2,3,1,0,0
comp_d9b800878fc4,2020-11-15,2021-04-26,4,40000,900,1062,1,0,1,3,0
comp_d9c0c5fa7624,2017-12-17,2021-12-01,5,125000,681,2126,1,0,1,3,0
comp_d9fd1167d951,2020-04-23,2023-09-16,36,360000,27,1268,1,1,1,15,19
comp_da1ab932bd59,2021-07-18,2023-09-30,3,33000,13,817,1,1,1,0,1
comp_da23490c1de5,2015-11-26,2015-11-26,1,12000,2878,2878,1,0,1,0,0
comp_da3d65e01cde,2017-10-28,2017-10-28,1,23000,2176,2176,2,0,2,0,0
comp_da40c433de47,2015-02-01,2021-01-03,10,133000,1013,3176,5,1,1,5,0
comp_da4c0aeaed40,2021-02-03,2023-02-18,4,62000,237,982,4,0,2,4,0
comp_da4fb2238624,2021-12-20,2022-12-20,2,40000,297,662,4,0,4,0,0
comp_da6af51451cf,2022-04-08,2023-07-15,6,73000,90,553,2,0,3,2,1
comp_da9085a0b6ac,2018-11-10,2018-11-10,1,21000,1798,1798,2,0,2,0,0
